,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
13,-0.00083652,-0.00092193,-0.00090164,-0.00090205,-0.00092425,-0.00089582,-0.0008998,-0.00089518,-0.00089996,-0.00090546,-0.00091157,-0.00091157,-0.00090703,-0.00090672,-0.00089636,-0.00089495,-0.00089995,-0.00089527,-0.00089527,-0.0008903,-0.0008903,-0.00090242,-0.0008954,-0.00090284,-0.0009038,-0.00090501,-0.00090501,-0.00089686
14,0.00094141,0.00099648,0.00098411,0.00099479,0.0010082,0.00097894,0.00099266,0.00098414,0.00098358,0.00099142,0.00098612,0.00098612,0.00098359,0.0009837,0.00098703,0.00097931,0.00098543,0.00098353,0.00098353,0.00098769,0.00098769,0.00099516,0.00098346,0.00099043,0.0009925,0.00098918,0.00098918,0.0009822
15,-0.00053438,-0.00053215,-0.00053445,-0.0005293,-0.0005268,-0.00053373,-0.00052859,-0.00053001,-0.00052936,-0.0005299,-0.00053171,-0.00053171,-0.00052852,-0.0005306,-0.00052935,-0.00053086,-0.000532,-0.0005288,-0.0005288,-0.00053029,-0.00053029,-0.00053006,-0.00053006,-0.00053067,-0.00052989,-0.0005299,-0.0005299,-0.00052987
16,-0.0014226,-0.0014259,-0.0014275,-0.0014267,-0.0014317,-0.0014287,-0.0014276,-0.0014261,-0.0014271,-0.0014245,-0.001425,-0.001425,-0.0014239,-0.0014272,-0.0014254,-0.0014272,-0.0014267,-0.0014267,-0.0014267,-0.0014262,-0.0014262,-0.0014279,-0.0014268,-0.0014267,-0.0014274,-0.0014268,-0.0014268,-0.001426
17,-0.0015159,-0.0015146,-0.0015148,-0.0015156,-0.0015162,-0.001513,-0.0015162,-0.0015195,-0.001517,-0.0015191,-0.0015185,-0.0015185,-0.0015194,-0.0015134,-0.0015173,-0.0015164,-0.0015152,-0.0015173,-0.0015173,-0.0015166,-0.0015166,-0.0015161,-0.0015166,-0.0015161,-0.0015157,-0.0015165,-0.0015165,-0.0015168
18,-0.0004946,-0.00049717,-0.00049961,-0.00049732,-0.00049865,-0.00049762,-0.00049638,-0.00049657,-0.00049684,-0.00049603,-0.00049657,-0.00049657,-0.00049586,-0.00049756,-0.00049641,-0.0004973,-0.00049735,-0.00049589,-0.00049589,-0.00049792,-0.00049792,-0.00049757,-0.00049704,-0.00049673,-0.00049734,-0.00049741,-0.00049741,-0.00049735
19,-0.00018158,-0.00018042,-0.00017718,-0.00018037,-0.00017951,-0.00018032,-0.00018047,-0.00018022,-0.00018062,-0.00018014,-0.00017914,-0.00017914,-0.00018061,-0.00017998,-0.00018073,-0.00017992,-0.00018008,-0.00018068,-0.00018068,-0.00017984,-0.00017984,-0.00017959,-0.00018026,-0.0001805,-0.00018009,-0.0001799,-0.0001799,-0.00017985
20,-9.2833e-05,-9.2547e-05,-9.2204e-05,-9.2572e-05,-9.1947e-05,-9.1781e-05,-9.2283e-05,-9.2576e-05,-9.2587e-05,-9.2566e-05,-9.2565e-05,-9.2565e-05,-9.258e-05,-9.2361e-05,-9.2332e-05,-9.2346e-05,-9.2403e-05,-9.2566e-05,-9.2566e-05,-9.2402e-05,-9.2402e-05,-9.254e-05,-9.2482e-05,-9.2507e-05,-9.2469e-05,-9.246e-05,-9.246e-05,-9.2411e-05
21,-3.5243e-05,-3.5096e-05,-3.5368e-05,-3.5188e-05,-3.5219e-05,-3.5318e-05,-3.5251e-05,-3.5281e-05,-3.5224e-05,-3.5169e-05,-3.5293e-05,-3.5293e-05,-3.5166e-05,-3.5223e-05,-3.514e-05,-3.5231e-05,-3.5263e-05,-3.5207e-05,-3.5207e-05,-3.5171e-05,-3.5171e-05,-3.5255e-05,-3.5251e-05,-3.5168e-05,-3.5234e-05,-3.5221e-05,-3.5221e-05,-3.526e-05
22,-1.5458e-05,-1.5503e-05,-1.5574e-05,-1.5473e-05,-1.548e-05,-1.5573e-05,-1.5598e-05,-1.5543e-05,-1.5493e-05,-1.5563e-05,-1.5548e-05,-1.5548e-05,-1.5445e-05,-1.5537e-05,-1.5475e-05,-1.5554e-05,-1.5522e-05,-1.5484e-05,-1.5484e-05,-1.5515e-05,-1.5515e-05,-1.5506e-05,-1.5519e-05,-1.5497e-05,-1.5526e-05,-1.5479e-05,-1.5479e-05,-1.5504e-05
23,-2.5983e-06,-2.5991e-06,-2.6167e-06,-2.6406e-06,-2.6298e-06,-2.6053e-06,-2.6008e-06,-2.614e-06,-2.6143e-06,-2.6062e-06,-2.6187e-06,-2.6187e-06,-2.6258e-06,-2.6129e-06,-2.6199e-06,-2.6133e-06,-2.6122e-06,-2.6116e-06,-2.6116e-06,-2.6272e-06,-2.6272e-06,-2.619e-06,-2.6187e-06,-2.6157e-06,-2.6196e-06,-2.6321e-06,-2.6321e-06,-2.6203e-06
