"x","y"
12179.977668776,-1.06248595809653e-06
12266.3598019223,-1.02983538563821e-06
12352.7419350686,-9.96666613839802e-07
12439.1240682149,-9.63083680329337e-07
12525.5062013612,-9.2919062273482e-07
12611.8883345075,-8.95091478684261e-07
12698.2704676538,-8.60890285805668e-07
12784.6526008002,-8.26691081727056e-07
12871.0347339465,-7.92597904076434e-07
12957.4168670928,-7.58714790481813e-07
13043.7990002391,-7.25145778571203e-07
13130.1811333854,-6.91994905972614e-07
13216.5632665317,-6.59366210314058e-07
13302.945399678,-6.27363729223544e-07
13389.3275328243,-5.96091500329085e-07
13475.7096659706,-5.65653561258689e-07
13562.0917991169,-5.3615394964037e-07
13648.4739322633,-5.07696703102134e-07
13734.8560654096,-4.80385859271995e-07
13821.2381985559,-4.54325455777962e-07
13907.6203317022,-4.29619530248047e-07
13994.0024648485,-4.0637212031026e-07
14080.3845979948,-3.84687263592611e-07
14166.7667311411,-3.6466899772311e-07
14253.1488642874,-3.4642136032977e-07
14339.5309974337,-3.30048389040601e-07
14425.91313058,-3.15654121483612e-07
14512.2952637263,-3.03342595286816e-07
14598.6773968727,-2.9321784807822e-07
14685.059530019,-2.85383917485838e-07
14771.4416631653,-2.79944841137678e-07
14857.8237963116,-2.77004656661753e-07
14944.2059294579,-2.76667401686073e-07
15030.5880626042,-2.79037113838648e-07
15116.9701957505,-2.84217830747489e-07
15203.3523288968,-2.92313590040605e-07
15289.7344620431,-3.03428429346009e-07
15376.1165951894,-3.17666386291711e-07
15462.4987283358,-3.35131498505721e-07
15548.8808614821,-3.5592780361605e-07
15635.2629946284,-3.80159339250708e-07
15721.6451277747,-4.07930143037707e-07
15808.027260921,-4.39344252605056e-07
15894.4093940673,-4.74505705580767e-07
15980.7915272136,-5.1351853959285e-07
16067.1736603599,-5.56486792269315e-07
16153.5557935062,-6.03514501238173e-07
16239.9379266525,-6.54705704127435e-07
16326.3200597989,-7.10164438565111e-07
16412.7021929452,-7.6999474217921e-07
16499.0843260915,-8.34300652597748e-07
16585.4664592378,-9.0318620744873e-07
16671.8485923841,-9.76755444360171e-07
16758.2307255304,-1.05511240096008e-06
16844.6128586767,-1.13836111487646e-06
16930.994991823,-1.22660562373734e-06
17017.3771249693,-1.31994996517071e-06
17103.7592581156,-1.4184981768046e-06
17190.1413912619,-1.522354296267e-06
