	element	cell size	cell type	kpd	err us	err vasp	diff in errors	kp file	grid type
478	K	2	base centered orthorhombic	363.47090822073596	9.50499999998744e-05	9.499999999995623e-05	-4.9999999918171056e-08	16	sc
479	K	2	base centered orthorhombic	511.13096468540994	0.0002123000000000541	0.0002123000000000541	0.0	18	sc
480	K	2	base centered orthorhombic	687.48609285172097	8.059999999998624e-05	8.065000000012645e-05	5.000000014021566e-08	20	sc
481	K	2	base centered orthorhombic	907.48164256427174	6.954999999986278e-05	6.954999999986278e-05	0.0	22	sc
482	K	2	base centered orthorhombic	20.923489782443681	0.0005112999999998813	0.0005112999999998813	0.0	4	bcc
483	K	2	base centered orthorhombic	54.998887428137678	0.003491350000000004	0.003491350000000004	0.0	6	bcc
484	K	2	base centered orthorhombic	115.37810080033231	0.000926949999999982	0.0009268999999998417	-5.000000014021566e-08	8	bcc
485	K	2	base centered orthorhombic	208.03926983686861	0.00044770000000005084	0.00044770000000005084	0.0	10	bcc
486	K	2	base centered orthorhombic	341.35179045072408	0.0001000500000001292	0.0001000500000001292	0.0	12	bcc
487	K	2	base centered orthorhombic	521.29380257973969	0.00019685000000002617	0.00019685000000002617	0.0	14	bcc
488	K	2	base centered orthorhombic	756.23470213689313	5.465000000004494e-05	5.465000000004494e-05	0.0	16	bcc
489	K	2	base centered orthorhombic	1052.1526290600252	5.779999999999674e-05	5.779999999999674e-05	0.0	18	bcc
490	K	2	base centered orthorhombic	1417.4169792621135	3.2049999999950174e-05	3.2049999999950174e-05	0.0	20	bcc
491	K	2	base centered orthorhombic	1858.0058926809991	6.149999999927047e-06	6.149999999927047e-06	0.0	22	bcc
492	K	2	base centered orthorhombic	29.89069968920526	0.004079950000000165	0.004079950000000165	0.0	4	fcc
493	K	2	base centered orthorhombic	87.878657086263459	0.0011061000000001098	0.0011061000000001098	0.0	6	fcc
494	K	2	base centered orthorhombic	193.69173398605008	0.0004357999999999862	0.0004357999999999862	0.0	8	fcc
495	K	2	base centered orthorhombic	361.67746623938365	0.0002898499999999249	0.0002898499999999249	0.0	10	fcc
496	K	2	base centered orthorhombic	606.1833896970827	7.204999999999018e-05	7.204999999999018e-05	0.0	12	fcc
497	K	2	base centered orthorhombic	941.55704020996575	4.050000000033194e-06	4.099999999951365e-06	4.9999999918171056e-08	14	fcc
498	K	2	base centered orthorhombic	1382.1459536288512	4.8000000000048004e-05	4.8000000000048004e-05	0.0	16	fcc
499	K	2	base centered orthorhombic	1942.2976658045579	2.6550000000069574e-05	2.6550000000069574e-05	0.0	18	fcc
500	K	2	base centered orthorhombic	2636.3597125879041	1.655000000000406e-05	1.6600000000144277e-05	5.000000014021566e-08	20	fcc
501	K	2	base centered orthorhombic	3478.6796298297081	9.550000000135839e-06	9.550000000135839e-06	0.0	22	fcc
502	K	3	body centered tetragonal	2.6901629720284737	0.04115926666666658	0.04115926666666658	0.0	3	sc
503	K	3	body centered tetragonal	10.760651888113895	0.0072936999999999585	0.0072936999999999585	0.0	6	sc
504	K	3	body centered tetragonal	35.868839627046313	0.0012507999999999964	0.0012507999999999964	0.0	9	sc
505	K	3	body centered tetragonal	75.324563216797259	0.00010653333333343618	0.00010653333333343618	0.0	12	sc
506	K	3	body centered tetragonal	147.06224247088988	0.00016950000000015564	0.00016950000000015564	0.0	15	sc
507	K	3	body centered tetragonal	242.11466748256262	0.00021746666666677683	0.00021746666666677683	0.0	18	sc
508	K	3	body centered tetragonal	384.69330500007169	3.3966666666662704e-05	3.3966666666662704e-05	0.0	21	sc
509	K	3	body centered tetragonal	8.0704889160854201	0.01248130000000014	0.012481000000000186	-2.9999999995311555e-07	3	bcc
510	K	3	body centered tetragonal	34.075397645693997	0.003485999999999878	0.003486166666666568	1.66666666689963e-07	6	bcc
511	K	3	body centered tetragonal	89.672099067615775	0.0006321000000000243	0.0006319666666667612	-1.3333333326315255e-07	9	bcc
512	K	3	body centered tetragonal	188.31140804199313	0.00010533333333340167	0.00010523333333334328	-1.0000000005838672e-07	12	bcc
513	K	3	body centered tetragonal	340.75397645693999	0.00010559999999992797	0.00010569999999998636	1.0000000005838672e-07	15	bcc
514	K	3	body centered tetragonal	560.45061917259864	6.310000000020466e-05	6.299999999992423e-05	-1.0000000028043132e-07	18	bcc
515	K	3	body centered tetragonal	858.16198807708304	1.2499999999970868e-05	1.2433333333339291e-05	-6.666666663157628e-08	21	bcc
516	K	3	body centered tetragonal	10.760651888113895	0.010433366666666721	0.010433499999999984	1.3333333326315255e-07	3	fcc
517	K	3	body centered tetragonal	54.699980431245628	0.0011112333333334057	0.0011113000000000373	6.666666663157628e-08	6	fcc
518	K	3	body centered tetragonal	156.92617336832762	0.0004307666666667487	0.00043066666666646825	-1.0000000028043132e-07	9	fcc
519	K	3	body centered tetragonal	340.75397645693999	6.686666666655405e-05	6.679999999992248e-05	-6.666666663157628e-08	12	fcc
520	K	3	body centered tetragonal	631.29157743601513	4.853333333332266e-05	4.8633333333381046e-05	1.0000000005838672e-07	15	fcc
521	K	3	body centered tetragonal	1051.8537220631331	3.17333333335057e-05	3.179999999991523e-05	6.666666640953167e-08	18	fcc
522	K	3	body centered tetragonal	1627.5485980772264	1.5266666666846618e-05	1.533333333325615e-05	6.666666640953167e-08	21	fcc
523	K	4	body centered orthorhombic	9.5650239005456843	0.010906624999999837	0.010906599999999989	-2.4999999848063226e-08	4	sc
524	K	4	body centered orthorhombic	52.607631453001268	0.0010161499999998824	0.0010161749999999525	2.500000007010783e-08	8	sc
525	K	4	body centered orthorhombic	164.99666228441305	8.745000000009995e-05	8.742500000002984e-05	-2.500000007010783e-08	12	sc
526	K	4	body centered orthorhombic	363.47090822073602	0.00010894999999999655	0.00010894999999999655	0.0	16	sc
527	K	4	body centered orthorhombic	693.46423278956217	6.672500000015624e-05	6.672500000015624e-05	0.0	20	sc
528	K	4	body centered orthorhombic	22.716931763796001	0.0005251749999999333	0.0005251749999999333	0.0	4	bcc
529	K	4	body centered orthorhombic	119.56279875682105	0.0009408499999998821	0.0009408499999998821	0.0	8	bcc
530	K	4	body centered orthorhombic	346.73211639478109	8.610000000008888e-05	8.610000000008888e-05	0.0	12	bcc
531	K	4	body centered orthorhombic	764.00628405608654	6.857500000001515e-05	6.859999999986321e-05	2.4999999848063226e-08	16	bcc
532	K	4	body centered orthorhombic	1426.3841891688753	1.8124999999979963e-05	1.81000000001319e-05	-2.4999999848063226e-08	20	bcc
533	K	4	body centered orthorhombic	31.086327676773475	0.0040658500000001485	0.004065900000000067	4.9999999918171056e-08	4	fcc
534	K	4	body centered orthorhombic	196.08298996118654	0.0004497749999998746	0.0004497999999999447	2.500000007010783e-08	8	fcc
535	K	4	body centered orthorhombic	609.77027365978745	8.597499999996039e-05	8.60000000000305e-05	2.500000007010783e-08	12	fcc
536	K	4	body centered orthorhombic	1386.9284655791243	3.407500000007779e-05	3.407500000007779e-05	0.0	16	fcc
537	K	4	body centered orthorhombic	2642.3378525257453	2.650000000103958e-06	2.650000000103958e-06	0.0	20	fcc
538	K	5	face centered orthorhombic	22.418024766903944	0.0032705200000000545	0.0032705200000000545	0.0	5	sc
539	K	5	face centered orthorhombic	119.56279875682104	0.0010060800000000203	0.0010060800000000203	0.0	10	sc
540	K	5	face centered orthorhombic	358.6883962704631	0.00014420000000003874	0.00014420000000003874	0.0	15	sc
541	K	5	face centered orthorhombic	777.15819191933679	6.052000000011937e-05	6.052000000011937e-05	0.0	20	sc
542	K	5	face centered orthorhombic	49.319654487188679	0.0038045399999999674	0.0038045399999999674	0.0	5	bcc
543	K	5	face centered orthorhombic	260.04908729608576	0.0004276199999999619	0.0004276199999999619	0.0	10	bcc
544	K	5	face centered orthorhombic	741.28935229229046	0.00013098000000000276	0.00013098000000000276	0.0	15	bcc
545	K	5	face centered orthorhombic	1609.6141782637033	1.1940000000043582e-05	1.1940000000043582e-05	0.0	20	bcc
546	K	5	face centered orthorhombic	67.254074300711835	0.0014963199999999954	0.0014963199999999954	0.0	5	fcc
547	K	5	face centered orthorhombic	410.99712072657235	0.000309979999999932	0.000309979999999932	0.0	10	fcc
548	K	5	face centered orthorhombic	1255.409386946621	2.3280000000180934e-05	2.3280000000180934e-05	0.0	15	fcc
549	K	5	face centered orthorhombic	2824.6711206298969	3.5199999999235843e-06	3.5400000000240794e-06	2.0000000100495186e-08	20	fcc
550	K	6	base centered orthorhombic	25.108187738932418	0.007301166666666692	0.007301183333333405	1.666666671340522e-08	6	sc
551	K	6	base centered orthorhombic	161.40977832170842	9.906666666670283e-05	9.906666666670283e-05	0.0	12	sc
552	K	6	base centered orthorhombic	511.13096468540994	0.0002100166666667569	0.0002100166666667569	0.0	18	sc
553	K	6	base centered orthorhombic	64.563911328683361	0.0034935999999998746	0.003493616666666588	1.666666671340522e-08	6	bcc
554	K	6	base centered orthorhombic	371.24249013992932	9.776666666683198e-05	9.773333333340517e-05	-3.333333342681044e-08	12	bcc
555	K	6	base centered orthorhombic	1111.9340284384357	5.555000000012633e-05	5.551666666669952e-05	-3.333333342681044e-08	18	bcc
556	K	6	base centered orthorhombic	98.639308974377357	0.0011038833333334441	0.0011038666666667307	-1.666666671340522e-08	6	fcc
557	K	6	base centered orthorhombic	649.2259972495383	7.424999999994242e-05	7.423333333322901e-05	-1.666666671340522e-08	12	fcc
558	K	6	base centered orthorhombic	2039.1435327975828	2.4350000000117333e-05	2.4366666666608694e-05	1.6666666491360616e-08	18	fcc
559	K	7	trigonal (rhomboedric)	25.108187738932422	0.0001560428571429906	0.00015588571428581943	-1.5714285717116638e-07	7	sc
560	K	7	trigonal (rhomboedric)	167.38791825954948	0.0005572285714285918	0.0005573428571428174	1.1428571422555933e-07	14	sc
561	K	7	trigonal (rhomboedric)	529.36429149582523	8.714285715250014e-07	7.857142856337873e-07	-8.57142858912141e-08	21	sc
562	K	7	trigonal (rhomboedric)	58.585771390842318	0.0011952714285714539	0.001195357142857123	8.57142856691695e-08	7	bcc
563	K	7	trigonal (rhomboedric)	351.51462834505389	0.00022474285714269016	0.00022485714285713776	1.1428571444760394e-07	14	bcc
564	K	7	trigonal (rhomboedric)	1081.7444217523384	2.0671428571317207e-05	2.0771428571375594e-05	1.0000000005838672e-07	21	bcc
565	K	7	trigonal (rhomboedric)	83.69395912977474	8.025714285730956e-05	8.03571428571459e-05	9.999999983634211e-08	7	fcc
566	K	7	trigonal (rhomboedric)	606.78120369086685	2.385714285702001e-05	2.3785714285740056e-05	-7.142857127995228e-08	14	fcc
567	K	7	trigonal (rhomboedric)	1979.3621334191726	1.7814285714345957e-05	1.774285714284396e-05	-7.142857150199688e-08	21	fcc
568	K	8	simple tetragonal	23.91255975136421	0.000948837499999966	0.000948837499999966	0.0	8	sc
569	K	8	simple tetragonal	172.17043020982231	4.163749999985811e-05	4.163749999985811e-05	0.0	16	sc
570	K	8	simple tetragonal	95.650239005456839	0.0008735250000000416	0.0008735124999998956	-1.2500000146076218e-08	8	bcc
571	K	8	simple tetragonal	494.98998685323909	1.2624999998767095e-06	1.2499999999526779e-06	-1.2499999924031613e-08	16	bcc
572	K	8	simple tetragonal	155.43163838386735	0.00038241250000004	0.00038239999999989394	-1.2500000146076218e-08	8	fcc
573	K	8	simple tetragonal	903.8947586015671	0.00010140000000014027	0.0001014125000000643	1.2499999924031613e-08	16	fcc
574	K	9	base centered monoclinic	242.1146674825626	0.0012645777777777756	0.001264555555555491	-2.2222222284540294e-08	9	sc
575	K	9	base centered monoclinic	1840.0714728674757	0.00020365555555579284	0.0002036888888889976	3.3333333204765836e-08	18	sc
576	K	9	base centered monoclinic	484.22933496512519	0.0006181666666666974	0.0006181888888889819	2.2222222284540294e-08	9	bcc
577	K	9	base centered monoclinic	3680.1429457349514	4.918888888894024e-05	4.918888888894024e-05	0.0	18	bcc
578	K	9	base centered monoclinic	920.03573643373784	0.0004445444444445279	0.0004445444444445279	0.0	9	fcc
579	K	9	base centered monoclinic	7166.5941574838525	1.7900000000015126e-05	1.7922222222299666e-05	2.2222222284540294e-08	18	fcc
580	K	10	triclinic	298.90699689205263	0.0010254000000000651	0.0010254000000000651	0.0	10	sc
581	K	10	triclinic	2391.2559751364211	7.979999999996323e-05	7.979999999996323e-05	0.0	20	sc
582	K	10	triclinic	603.79213372194636	0.00044690000000002783	0.00044690000000002783	0.0	10	bcc
583	K	10	triclinic	4794.4682301485245	3.1300000000067385e-05	3.1300000000067385e-05	0.0	20	bcc
584	K	10	triclinic	1195.6279875682105	0.0002907000000000881	0.0002907000000000881	0.0	10	fcc
585	K	11	base centered orthorhombic	434.01295948726039	0.0001657272727273451	0.0001657272727273451	0.0	11	sc
586	K	11	base centered orthorhombic	3327.4326894023297	7.999999999985796e-05	8.00909090910018e-05	9.09090911438426e-08	22	sc
587	K	11	base centered orthorhombic	868.02591897452078	0.0005779999999999674	0.0005779999999999674	0.0	11	bcc
588	K	11	base centered orthorhombic	6654.8653788046595	2.0636363636361565e-05	1.6636363636468587e-05	-3.999999999892978e-06	22	bcc
589	K	11	base centered orthorhombic	1663.7163447011649	0.00014218181818170805	0.00014218181818170805	0.0	11	fcc
590	K	11	base centered orthorhombic	13020.388784617813	5.272727272576105e-06	9.090909089959354e-07	-4.36363636358017e-06	22	fcc
591	Pd	1	face centered cubic	0.37723309222521256	0.031778100000000364	0.03177559999999957	-2.500000000793534e-06	3	sc
592	Pd	1	face centered cubic	0.62872182037535429	0.019031199999999693	0.019029399999999974	-1.7999999997186933e-06	4	sc
593	Pd	1	face centered cubic	1.1945714587131731	0.014255099999999743	0.014256399999999836	1.3000000000928935e-06	5	sc
594	Pd	1	face centered cubic	1.7604210970509919	0.005863399999999963	0.0058645999999997755	1.1999999998124622e-06	6	sc
595	Pd	1	face centered cubic	2.7663760096515588	0.008216400000000235	0.008215499999999487	-9.000000007475251e-07	7	sc
596	Pd	1	face centered cubic	3.7723309222521255	0.0011599999999996058	0.0011590999999997464	-8.999999998593466e-07	8	sc
597	Pd	1	face centered cubic	5.3441354731905113	0.0021415999999998547	0.0021423000000000414	7.000000001866624e-07	9	sc
598	Pd	1	face centered cubic	6.9159400241288971	0.003002200000000066	0.003001699999999552	-5.000000005139782e-07	10	sc
599	Pd	1	face centered cubic	9.1793385774801735	0.0013263999999999498	0.0013259999999997163	-4.0000000023354687e-07	11	sc
600	Pd	1	face centered cubic	11.442737130831448	0.0020866000000001605	0.002087000000000394	4.0000000023354687e-07	12	sc
601	Pd	1	face centered cubic	14.523474050670684	0.0001680999999997823	0.00016839999999973543	2.9999999995311555e-07	13	sc
602	Pd	1	face centered cubic	17.604210970509921	0.0011803999999999704	0.0011802000000002977	-1.9999999967268423e-07	14	sc
603	Pd	1	face centered cubic	21.628030620912188	0.00024349999999984107	0.00024370000000040193	2.0000000056086265e-07	15	sc
604	Pd	1	face centered cubic	25.651850271314455	0.000500299999999676	0.0005005000000002369	2.0000000056086265e-07	16	sc
605	Pd	1	face centered cubic	30.744497016354824	0.0006737000000001103	0.0006734999999995495	-2.0000000056086265e-07	17	sc
606	Pd	1	face centered cubic	35.837143761395197	0.000330400000000175	0.00033019999999961414	-2.0000000056086265e-07	18	sc
607	Pd	1	face centered cubic	42.124361965148736	0.00038509999999991607	0.0003852000000001965	1.0000000028043132e-07	19	sc
608	Pd	1	face centered cubic	48.411580168902283	0.0002044999999997188	0.00020440000000032654	-9.99999993922529e-08	20	sc
609	Pd	1	face centered cubic	56.019114195444068	0.0004298000000000357	0.0004298000000000357	0.0	21	sc
610	Pd	1	face centered cubic	63.626648221985853	1.9899999999850593e-05	2.0000000000131024e-05	1.0000000028043132e-07	22	sc
611	Pd	1	face centered cubic	1.0059549126005669	0.0017832000000002068	0.00179150000000039	8.300000000183161e-06	3	bcc
612	Pd	1	face centered cubic	1.8232932790885275	0.01644549999999967	0.01643379999999972	-1.1699999999947863e-05	4	bcc
613	Pd	1	face centered cubic	2.9549925557641652	0.013081800000000143	0.013092700000000512	1.0900000000368948e-05	5	bcc
614	Pd	1	face centered cubic	4.526797106702551	0.0029146000000004335	0.0029250000000002885	1.039999999985497e-05	6	bcc
615	Pd	1	face centered cubic	6.5387069319036843	0.009491099999999975	0.00948070000000012	-1.039999999985497e-05	7	bcc
616	Pd	1	face centered cubic	9.1164663954426377	0.0010022999999996784	0.0010130000000003747	1.0700000000696264e-05	8	bcc
617	Pd	1	face centered cubic	12.260075497319409	0.0032985999999999294	0.003309200000000345	1.0600000000415832e-05	9	bcc
618	Pd	1	face centered cubic	16.095278601609071	0.002263799999999705	0.00225339999999985	-1.039999999985497e-05	10	bcc
619	Pd	1	face centered cubic	20.62207570831162	0.0013632000000001199	0.0013526999999999845	-1.0500000000135401e-05	11	bcc
620	Pd	1	face centered cubic	25.966211181502132	0.001414999999999722	0.0014256000000001379	1.0600000000415832e-05	12	bcc
621	Pd	1	face centered cubic	32.127685021180604	7.010000000029493e-05	8.05000000001499e-05	1.039999999985497e-05	13	bcc
622	Pd	1	face centered cubic	39.23224159142211	0.0013452999999996607	0.0013348999999998057	-1.039999999985497e-05	14	bcc
623	Pd	1	face centered cubic	47.279880892226643	0.0003251999999998034	0.0003356999999999388	1.0500000000135401e-05	15	bcc
624	Pd	1	face centered cubic	56.396347287669279	0.0005288999999999433	0.0005392999999997983	1.039999999985497e-05	16	bcc
625	Pd	1	face centered cubic	66.581640777750025	0.0006534000000000262	0.0006428999999998908	-1.0500000000135401e-05	17	bcc
626	Pd	1	face centered cubic	77.961505726543933	0.00035019999999974516	0.0003397999999998902	-1.039999999985497e-05	18	bcc
627	Pd	1	face centered cubic	90.535942134051012	0.0003529000000002114	0.0003631999999997859	1.0299999999574538e-05	19	bcc
628	Pd	1	face centered cubic	104.43069436434635	0.0001290000000002678	0.00011859999999952464	-1.0400000000743148e-05	20	bcc
629	Pd	1	face centered cubic	119.64576241742992	0.0004220000000003665	0.0004115999999996234	-1.0400000000743148e-05	21	bcc
630	Pd	1	face centered cubic	136.30689065737681	2.640000000031506e-05	3.680000000017003e-05	1.039999999985497e-05	22	bcc
631	Pd	1	face centered cubic	1.3831880048257794	0.0066486000000001155	0.006649499999999975	8.999999998593466e-07	3	fcc
632	Pd	1	face centered cubic	2.5148872815014172	0.006151800000000485	0.006150100000000158	-1.7000000003264404e-06	4	fcc
633	Pd	1	face centered cubic	4.5896692887400867	0.0013566000000002632	0.0013572999999995616	6.99999999298484e-07	5	fcc
634	Pd	1	face centered cubic	7.0416843882039677	0.0009851999999996863	0.0009845000000003878	-6.99999999298484e-07	6	fcc
635	Pd	1	face centered cubic	10.814015310456094	0.001524599999999765	0.0015248999999997181	2.9999999995311555e-07	7	fcc
636	Pd	1	face centered cubic	15.089323689008502	0.000539200000000406	0.0005389999999998452	-2.0000000056086265e-07	8	fcc
637	Pd	1	face centered cubic	21.062180982574368	0.0003644999999998788	0.0003644999999998788	0.0	9	fcc
638	Pd	1	face centered cubic	27.663760096515588	5.2399999999508395e-05	5.230000000011614e-05	-9.99999993922529e-08	10	fcc
639	Pd	1	face centered cubic	36.340121217695476	8.330000000000837e-05	8.349999999968105e-05	1.9999999967268423e-07	11	fcc
640	Pd	1	face centered cubic	45.770948523325792	0.00028429999999968203	0.00028410000000000935	-1.9999999967268423e-07	12	fcc
641	Pd	1	face centered cubic	57.653790928419987	5.1400000000256796e-05	5.170000000020991e-05	2.9999999995311555e-07	13	fcc
642	Pd	1	face centered cubic	70.416843882039686	0.0001842999999999151	0.00018399999999996197	-2.9999999995311555e-07	14	fcc
643	Pd	1	face centered cubic	86.009145027348467	1.7200000000272553e-05	1.6800000000039006e-05	-4.0000000023354687e-07	15	fcc
644	Pd	1	face centered cubic	102.60740108525782	0.0001006999999999536	0.00010029999999972006	-4.0000000023354687e-07	16	fcc
645	Pd	1	face centered cubic	122.41213842708147	8.919999999967843e-05	8.880000000033306e-05	-3.9999999934536845e-07	17	fcc
646	Pd	1	face centered cubic	143.34857504558079	6.889999999959429e-05	6.850000000024892e-05	-3.9999999934536845e-07	18	fcc
647	Pd	1	face centered cubic	167.8687260402196	0.00010149999999953252	0.00010099999999990672	-4.999999996257998e-07	19	fcc
648	Pd	1	face centered cubic	193.64632067560913	7.610000000024542e-05	7.559999999973144e-05	-5.000000005139782e-07	20	fcc
649	Pd	1	face centered cubic	223.38486277936337	0.00010099999999990672	0.00010050000000028092	-4.999999996257998e-07	21	fcc
650	Pd	1	face centered cubic	254.50659288794341	8.319999999972794e-05	8.25999999998217e-05	-5.999999999062311e-07	22	fcc
651	Pd	2	trigonal (rhomboedric)	1.886165461126063	0.018975499999999812	0.018975000000000186	-4.999999996257998e-07	4	sc
652	Pd	2	trigonal (rhomboedric)	6.1614738396784725	0.005922500000000497	0.005920500000000217	-2.000000000279556e-06	6	sc
653	Pd	2	trigonal (rhomboedric)	12.825925135657229	0.001099499999999587	0.0011010000000002407	1.5000000006537562e-06	8	sc
654	Pd	2	trigonal (rhomboedric)	24.897384086864033	0.0029440000000002797	0.0029444999999999055	4.999999996257998e-07	10	sc
655	Pd	2	trigonal (rhomboedric)	40.866918324398036	0.002145999999999759	0.0021455000000001334	-4.999999996257998e-07	12	sc
656	Pd	2	trigonal (rhomboedric)	64.758347498661493	0.0011214999999999975	0.0011219999999996233	4.999999996257998e-07	14	sc
657	Pd	2	trigonal (rhomboedric)	94.056784328153014	0.0005595000000004902	0.0005585000000003504	-1.000000000139778e-06	16	sc
658	Pd	2	trigonal (rhomboedric)	133.7920033758754	0.00027099999999968816	0.00027150000000020214	5.000000005139782e-07	18	sc
659	Pd	2	trigonal (rhomboedric)	180.44316244772671	0.0001449999999998397	0.00014599999999997948	1.000000000139778e-06	20	sc
660	Pd	2	trigonal (rhomboedric)	240.04599101931029	7.950000000001012e-05	7.849999999987034e-05	-1.000000000139778e-06	22	sc
661	Pd	2	trigonal (rhomboedric)	4.4010527426274804	0.01638399999999951	0.016376000000000168	-7.999999999341867e-06	4	bcc
662	Pd	2	trigonal (rhomboedric)	12.322947679356945	0.002975000000000172	0.0029799999999999827	4.999999999810711e-06	6	bcc
663	Pd	2	trigonal (rhomboedric)	26.783549547990095	0.001064000000000398	0.0010684999999996947	4.499999999296733e-06	8	bcc
664	Pd	2	trigonal (rhomboedric)	49.794768173728066	0.002203500000000247	0.002199499999999688	-4.000000000559112e-06	10	bcc
665	Pd	2	trigonal (rhomboedric)	83.36851338177199	0.0014760000000002549	0.0014799999999999258	3.9999999996709334e-06	12	bcc
666	Pd	2	trigonal (rhomboedric)	129.51669499732299	0.0012844999999996887	0.0012809999999996435	-3.5000000000451337e-06	14	bcc
667	Pd	2	trigonal (rhomboedric)	190.25122284558222	0.0005895000000002426	0.0005930000000002877	3.5000000000451337e-06	16	bcc
668	Pd	2	trigonal (rhomboedric)	267.58400675175079	0.0002895000000000536	0.00028600000000000847	-3.5000000000451337e-06	18	bcc
669	Pd	2	trigonal (rhomboedric)	363.5269565410299	6.850000000024892e-05	6.500000000020378e-05	-3.5000000000451337e-06	20	bcc
670	Pd	2	trigonal (rhomboedric)	480.09198203862059	8.750000000024016e-05	9.049999999977132e-05	2.9999999995311555e-06	22	bcc
671	Pd	2	trigonal (rhomboedric)	6.4129625678286146	0.006202499999999667	0.0062075000000003655	5.00000000069889e-06	4	fcc
672	Pd	2	trigonal (rhomboedric)	21.250797528686977	0.0010380000000003164	0.0010425000000005014	4.500000000184912e-06	6	fcc
673	Pd	2	trigonal (rhomboedric)	47.028392164076507	0.0005924999999997738	0.0005969999999999587	4.500000000184912e-06	8	fcc
674	Pd	2	trigonal (rhomboedric)	91.541897046651599	1.000000000139778e-06	4.999999999810711e-06	3.9999999996709334e-06	10	fcc
675	Pd	2	trigonal (rhomboedric)	154.03684599196183	0.0002304999999998003	0.00022650000000012938	-3.9999999996709334e-06	12	fcc
676	Pd	2	trigonal (rhomboedric)	244.3212993978627	0.00013050000000003337	0.00012650000000036243	-3.9999999996709334e-06	14	fcc
677	Pd	2	trigonal (rhomboedric)	359.62888125470272	4.649999999983834e-05	4.2999999999793204e-05	-3.5000000000451337e-06	16	fcc
678	Pd	2	trigonal (rhomboedric)	511.77956178553842	1.5000000000320313e-05	1.09999999997612e-05	-4.000000000559112e-06	18	fcc
679	Pd	2	trigonal (rhomboedric)	695.99505515551732	2.19999999995224e-05	1.7999999999851468e-05	-3.9999999996709334e-06	20	fcc
680	Pd	2	trigonal (rhomboedric)	926.107241412897	2.899999999961267e-05	2.4999999999941735e-05	-3.9999999996709334e-06	22	fcc
681	Pd	3	body centered orthorhombic	1.6975489150134571	0.03170866666666683	0.0317093333333327	6.666666658716736e-07	3	sc
682	Pd	3	body centered orthorhombic	9.0535942134051055	0.005929000000000073	0.005929000000000073	0.0	6	sc
683	Pd	3	body centered orthorhombic	28.669715009116164	0.0022099999999998232	0.0022093333333339515	-6.666666658716736e-07	9	sc
684	Pd	3	body centered orthorhombic	63.375159493835731	0.0021539999999999893	0.0021536666666666093	-3.33333333379926e-07	12	sc
685	Pd	3	body centered orthorhombic	121.28043915040588	0.0003109999999999502	0.0003109999999999502	0.0	15	sc
686	Pd	3	body centered orthorhombic	203.70586980161485	0.00026266666666696636	0.0002633333333337262	6.66666666759852e-07	18	sc
687	Pd	3	body centered orthorhombic	320.27089529920556	0.0003623333333333534	0.0003626666666667333	3.33333333379926e-07	21	sc
688	Pd	3	hexagonal	2.6406316455764887	0.0017943333333336753	0.0018020000000005254	7.66666666685012e-06	3	bcc
689	Pd	3	hexagonal	13.014541681769838	0.002931333333333619	0.0029370000000001895	5.666666666570563e-06	6	bcc
690	Pd	3	hexagonal	38.100542314746484	0.0033159999999998746	0.0033210000000005735	5.00000000069889e-06	9	bcc
691	Pd	3	hexagonal	84.68882920456025	0.001432000000000322	0.0014373333333335125	5.333333333190637e-06	12	bcc
692	Pd	3	hexagonal	159.56959801126496	0.0003403333333329428	0.00034599999999951336	5.666666666570563e-06	15	bcc
693	Pd	3	hexagonal	269.5330443949145	0.00033499999999975216	0.00032999999999994145	-4.999999999810711e-06	18	bcc
694	Pd	3	hexagonal	421.36936401556261	0.0004070000000000462	0.0004006666666667158	-6.333333333330415e-06	21	bcc
695	Pd	3	body centered orthorhombic	5.8471129294907964	0.006588666666666576	0.006587999999999816	-6.66666666759852e-07	3	fcc
696	Pd	3	body centered orthorhombic	34.516827938606959	0.0010456666666671666	0.0010456666666671666	0.0	6	fcc
697	Pd	3	body centered orthorhombic	109.02036365308646	0.00030399999999985994	0.00030299999999972016	-1.000000000139778e-06	9	fcc
698	Pd	3	body centered orthorhombic	245.57874303861345	0.00022333333333346417	0.00022266666666670432	-6.66666666759852e-07	12	fcc
699	Pd	3	body centered orthorhombic	470.22104945872763	4.3666666666553056e-05	4.433333333331291e-05	6.66666666759852e-07	15	fcc
700	Pd	3	body centered orthorhombic	796.15044114131138	8.000000000230045e-06	7.333333333470193e-06	-6.66666666759852e-07	18	fcc
701	Pd	3	body centered orthorhombic	1252.4138661877062	3.999999999937387e-05	3.9333333333502196e-05	-6.666666658716736e-07	21	fcc
702	Pd	4	base centered orthorhombic	3.0178647378017027	0.01900674999999996	0.019007499999999844	7.499999998827889e-07	4	sc
703	Pd	4	base centered orthorhombic	20.119098252011351	0.0011334999999998985	0.0011372500000002006	3.7500000003021228e-06	8	sc
704	Pd	4	base centered orthorhombic	63.375159493835753	0.002111499999999822	0.0021089999999999165	-2.4999999999053557e-06	12	sc
705	Pd	4	base centered orthorhombic	144.85750741448172	0.0005227500000000163	0.0005255000000001786	2.750000000162345e-06	16	sc
706	Pd	4	base centered orthorhombic	276.63760096515608	0.00017949999999977706	0.00017949999999977706	0.0	20	sc
707	Pd	4	base centered orthorhombic	8.2991280289546818	0.016414750000000033	0.01641524999999966	4.999999996257998e-07	4	bcc
